smiles,mu,gap,cv,TPSA
NC(=O)CN1CC2CC12,3.942,0.2603,32.626,46.330000000000005
CC12CC1C(=O)OC2,4.7072,0.2717,26.757,26.3
N=C1OC(C#N)C2CN12,2.1756,0.2668,26.789,59.879999999999995
CC(CO)C1CC(=N)O1,1.4748,0.2889,35.225,53.31
C1C2C3C4CC=C3C2N14,0.8669,0.1582,26.1,3.24
C1C2C3C4C3C3C4C1N23,1.7089,0.288,24.234,3.24
CC#CC12CCC1N2C,0.9479,0.2658,34.941,3.01
C#Cc1cocc1C#N,3.8657,0.2127,27.349,36.93
CC1CC2(C)NC1C2=O,3.337,0.2277,33.269,29.1
CC12C3OC(C)(C13)C2=O,3.256,0.2248,31.533,26.3
CC(C#N)C1COC=N1,3.9341,0.2675,30.373,45.379999999999995
CCCC1=CCCC1C,0.2834,0.258,38.178,0.0
CCC12OC1CCC2=O,2.6482,0.2109,32.295,29.6
CC12OC1C1(OC21)C#N,4.5082,0.2545,28.801,48.849999999999994
CC1(CCNCC1=O)C,3.1398,0.2093,35.87,29.1
CC1CCCC(=N)O1,3.2561,0.2774,29.812,33.08
CC(C)CC1OCC=C1,1.5247,0.2479,36.446,9.23
CN1C2C3C1C2C31CN1,0.8324,0.2953,30.16,25.18
CCC(O)C(OC)C=O,2.5444,0.213,38.935,46.53
CCCC(C)(C#N)C#N,4.6643,0.3237,36.587,47.58
CCCOC=NC(C)C,2.785,0.2716,40.639,21.59
C1C2NC3COC3=NC12,4.0686,0.249,27.352,33.62
CC1(COC1)C,1.888,0.3154,24.362,9.23
CC1(CCOC1=O)C#C,4.0423,0.2583,32.398,26.3
CCc1c(n(nn1)C)O,4.1653,0.2395,33.386,50.94
CCC1OC2C(C)C12O,2.1579,0.2888,36.402,29.46
O=C(OCC1CN1)C#N,4.3081,0.1967,29.999,72.03
c1cc2c(nc1)COC2,2.4484,0.2084,25.698,22.12
CCC12CC1C(=N)O2,3.08,0.2793,28.866,33.08
OC12CCC(OC1)C=C2,1.1532,0.2475,30.557,29.46
OC1CC(=O)NC1=O,0.8413,0.2354,25.473,66.4
COC1(C)CCCCO1,0.1871,0.3406,36.435,18.46
CCC(=O)C1(COC1)O,2.7818,0.2267,34.982,46.53
O=C1C(C2CN2)C2CN12,2.9465,0.2306,29.034,42.02
CCNCc1nnon1,3.3206,0.174,30.565,63.84
OC(CNC=O)C1CC1,3.4133,0.2823,35.113,49.33
OC(C1CO1)C1(O)CC1,1.6644,0.3192,34.539,52.989999999999995
CC1(CCC1)C(=O)N,3.3883,0.2721,32.767,43.09
CCC1CC2NC1C2=O,3.4545,0.2305,31.837,29.1
c1c2c(cn[nH]2)[nH]c1O,3.4131,0.2129,27.884,64.7
CC(=O)C(C)(O)C(N)=O,4.3329,0.2177,38.055,80.38999999999999
C#CCN=C1NCCO1,3.9043,0.2732,31.479,33.620000000000005
CC1CN(C=N1)C(C)=O,1.1214,0.2219,32.938,32.67
COCCCC(=N)OC,1.7197,0.2836,37.825,42.31
CC12CC3OC1C2(C)O3,1.9351,0.3161,30.738,18.46
CC1CC=CC(O)CO1,2.2484,0.2553,34.626,29.46
CCC1=NC(=N)C=CO1,3.8,0.2094,30.278,49.88
CC1OC1(C#N)C(N)=O,5.6177,0.2516,32.701,79.41
NC(=O)C#CC(O)C#C,3.7183,0.2311,34.752,63.32000000000001
CC(C)(C)OCC1CO1,1.2777,0.3258,39.402,21.759999999999998
CCC(=NCC)NC=O,1.7235,0.2307,37.043,41.46
CC1(CN1)C#CC1CN1,2.2893,0.2595,34.003,43.88
COC1C2NC1C2OC,2.6902,0.3187,33.074,30.49
CC1C2C3C4OC1C4N23,0.5037,0.2925,26.907,12.24
CNC1C(N)C1(N)C#N,6.2739,0.2583,36.932,87.85999999999999
Cc1c([nH]c(n1)C#C)N,3.6911,0.1869,33.394,54.7
CC1(CC1O)NC=O,2.5028,0.259,31.959,49.33
OC1C2NC2C1=O,4.3094,0.202,22.182,59.24
CC(C)C1(CC1)O,1.2668,0.302,31.978,20.23
CC1CC2(O)CCC1C2,1.3118,0.3263,34.539,20.23
Cc1ncnn1CC=O,1.5556,0.2102,29.632,47.78
OCC12NC1C1CC2C1,2.764,0.2894,30.84,42.17
COC1C(O)CC1C#N,3.6539,0.2907,33.238,53.25
CNC1C(OC1=N)C#N,2.8477,0.2365,31.147,68.9
CCOC1C2CC1O2,1.9455,0.3138,28.633,18.46
COC1CCC2C(C)C12,1.0402,0.319,35.299,9.23
CC1OC1C1C(C)N1C,1.3528,0.2968,37.044,15.54
CC(O)(CC=O)C1CN1,1.6713,0.2219,36.585,59.239999999999995
CC1=CCC(C1)(C)C,0.2497,0.2603,34.357,0.0
OCC1CC2(CC2O)O1,2.9746,0.2915,34.066,49.69
CC#CCCOC(C)C,1.1103,0.3044,40.713,9.23
CC(OCC1CO1)C=O,3.9893,0.2217,34.423,38.83
OC1C2CCC22COC12,2.7144,0.2949,29.859,29.46
CC12CC(CC1(C)O)O2,2.7177,0.303,35.443,29.46
CC1(CC[NH2+]1)C([O-])=O,5.0677,0.2637,29.044,56.74
C(CO)N=C(C(=O)N)N,1.0539,0.2161,36.427,101.7
NC1=NNC(=N)C(F)=N1,2.5871,0.1399,28.325,91.44
OCC12COC1C(=N)O2,2.0495,0.2628,29.667,62.540000000000006
COCc1cc(no1)N,2.8901,0.2343,32.021,61.28
CCC(OC(C)C)C#C,0.8008,0.298,41.321,9.23
C1C=CNC(=O)N1,3.2433,0.2248,22.658,41.13
C#CC1(CCOC1)C#C,1.2202,0.2771,33.292,9.23
CC12OC1C(C#C)C2O,2.0836,0.2852,33.46,32.76
CC1C2NC2CN2CC12,2.3296,0.279,31.686,24.950000000000003
OCC(O)C1=NC=NO1,1.3521,0.2274,29.227,79.38000000000001
CCC12CC(O1)C(O)C2,2.1904,0.3179,33.558,29.46
O=C1C2NC(C=C2)C1=O,3.6207,0.1373,25.738,46.17
CCCn1cncc1C,4.2061,0.2454,34.421,17.82
OCC1OCC2(O)CC12,1.9702,0.3105,33.046,49.69
CC1C(O)C1(C)C1CN1,0.7493,0.2969,37.876,42.17
CC1C2CC1O2,1.993,0.3232,20.486,9.23
OC1(COCC1=O)C#N,3.4726,0.2093,29.487,70.32
CC1CN=CNC(=O)O1,2.3855,0.2441,30.248,50.69
CCCNc1cocn1,1.7741,0.2117,32.516,38.06
CN1CC1CC#CC#N,5.3771,0.2031,32.798,26.799999999999997
OC1C2C=CCC12C=O,3.1673,0.2183,30.398,37.3
CCCc1cc(oc1)C,0.6491,0.2346,35.099,13.14
CN=COC(=O)CN,1.0158,0.2331,31.182,64.67999999999999
N#CC1=NC2CC2CO1,5.8093,0.2087,27.393,45.379999999999995
COC1C(NC1=N)C#N,2.9629,0.2617,31.779,68.9
COCCC1OCC1=O,1.8682,0.2244,33.561,35.53
[NH3+]CC(O)C#CC([O-])=O,21.512,0.1118,33.799,88.0
OC(C=O)C(F)(F)F,1.8053,0.2373,26.135,37.3
COC1C2C3CC2C13C,0.8229,0.3406,33.078,9.23
O=CC1CNCC(=O)N1,4.6564,0.1795,30.373,58.2
COC1=CC(=N)OC=C1,3.0329,0.1752,29.737,46.22
N=C1OCC2(OC12)C=O,0.6236,0.2139,27.311,62.68
O=C1CC23CC(N2)C3O1,5.3066,0.2646,26.117,38.33
Cn1c(nc(n1)O)C=O,3.0928,0.1734,28.675,68.00999999999999
CN=COC(=O)C1CC1,0.9924,0.2414,33.011,38.66
CC1=NC2CCN=C2N1,1.7419,0.232,29.404,36.75
C(CO)NC(=N)C#N,4.3756,0.211,30.182,79.9
CC1(CCC1)CC2CC2,0.1119,0.3439,37.594,0.0
CC1C(C=O)C1(C)CO,2.9208,0.2247,37.934,37.3
COC(C#C)C1(C)CC1,1.3672,0.2914,38.22,9.23
CC(=O)OC1C2CC1O2,2.8983,0.2555,30.188,35.53
CC1NC1C1NCC1=O,2.7773,0.214,32.918,51.04
N=C1OCC2C3OC2C13,3.0773,0.2653,26.137,42.31
CCC1OC2CCC2O1,1.1046,0.3209,32.542,18.46
OC(C#N)C1C2CCN12,3.8824,0.252,30.988,47.029999999999994
C(=O)c1c(nno1)C#N,0.7936,0.1777,24.726,79.78
OC12CC(C1)CC=C2,1.3898,0.2506,27.985,20.23
Cc1c([nH]c(=O)[nH]1)OC,3.8932,0.2341,33.5,57.879999999999995
Cc1c2c(on1)CCN2,3.7202,0.2001,28.874,38.06
CC1OC=NCC(=O)O1,3.6895,0.2553,29.519,47.89
CC12CC3CCC13CO2,1.7133,0.3117,32.358,9.23
CC12CC(O)(C1)C1CC21,1.3689,0.322,33.419,20.23
C#Cc1c(cno1)C=O,3.0231,0.1839,27.005,43.1
CC1(C)C2COC2C1=O,3.6909,0.1973,32.797,26.3
c1c(cnc(c1O)O)F,1.562,0.1972,27.788,53.35000000000001
CN(CC1(CC1)O)C=O,2.7699,0.2665,36.054,40.54
CC1(CO)CC1C=O,3.1474,0.2277,32.502,37.3
OC1C2C3NC1C23C#N,2.8243,0.2519,27.386,56.05
CC1CC2OCC2=C1C,1.9788,0.2379,33.647,9.23
CC(CCNC=O)C#C,3.2334,0.281,37.378,29.1
CCC12CN1CCC2=O,2.0577,0.2166,32.932,20.08
CC1COC=NC1C#N,4.2228,0.2694,30.261,45.379999999999995
CC1C2CC(O)C12C,1.3218,0.316,32.892,20.23
C1NC23C1OC1C2NC31,0.9899,0.2849,26.095,33.29
NC(C#C)C1=NON=C1,2.3167,0.2145,29.489,64.94
O=C1CC2NC2C2OC12,3.5239,0.2153,27.29,51.540000000000006
c1c[nH]c2c1cn[nH]2,3.8066,0.2246,23.32,44.47
OC1C2NC1C(=O)C=C2,3.2916,0.1693,27.977,49.33
OCC1NCCNC1=O,4.2135,0.252,31.923,61.36
Cc1c(=O)[nH]c(cn1)F,2.0525,0.1752,28.422,45.75
CC1C(C)(C)C11CCO1,1.5664,0.2946,38.066,9.23
CC(CC#C)OC=N,3.3572,0.2813,32.622,33.08
CC1C(C)C(C=O)C1O,2.5839,0.2202,36.925,37.3
C1CC2C3OC4C1N2C34,0.1278,0.2743,25.048,12.47
Cn1ccc(=O)cc1O,6.2144,0.2049,30.445,42.230000000000004
C(C1CO1)C1=NC=CO1,2.4516,0.2438,27.72,38.56
OCC1C(O)C11CCC1,2.2124,0.3013,35.078,40.46
OC1CC(O)C2(O)CC12,2.6954,0.3167,34.61,60.69
CCc1coc(=O)n1C,5.0773,0.2336,32.554,35.14
CC12C3CC4C3N1C24C,1.7245,0.3061,31.241,3.01
CC1(CO)C(O)C1C#C,2.3758,0.2811,38.213,40.46
OCCC1CC2NC12,2.3356,0.3071,30.228,42.17
CC12CC(O1)C(O)C2,2.2269,0.3246,28.705,29.46
CCCC1=NOC(=N)O1,2.9899,0.2462,31.092,63.02
OCC12CC1OC(=N)O2,3.0937,0.3004,29.768,62.540000000000006
COC1C2CNC(=O)C12,3.0585,0.2709,30.746,38.33
C1CC2OCCOC12,0.1328,0.3117,26.32,18.46
CCc1cc([nH]c1O)O,0.5403,0.2187,35.86,56.25
CC(=O)NC(=N)C1CO1,2.3401,0.2394,32.434,65.48
CC1NC(=O)OC1C,5.0233,0.313,29.057,38.33
CC12CC1COC(=O)O2,5.27,0.307,29.826,35.53
CC12CCC3(CC3)C1O2,1.791,0.3438,33.314,12.53
CC12C(C=O)C1N1CC21,2.9056,0.1983,31.303,20.08
Cc1cnc2n1nco2,2.3622,0.2031,25.385,43.33
C1C(=O)OCC(=N1)N,4.7743,0.2469,26.222,64.67999999999999
COC12CC(C1O)C2O,3.3595,0.314,34.544,49.69
C1CCC(=O)C(=O)C1,4.6639,0.1631,27.063,34.14
C1C2CN1C1C3CC21O3,2.0219,0.2868,26.155,12.47
O=C1OC2CC=CCC12,4.0988,0.2627,27.871,26.3
C1CC11C2C3C2C2C3N12,1.4966,0.3001,27.171,3.01
O=C1CC=CC(O1)C#C,4.162,0.2498,29.766,26.3
CC1(CC1)CC#N,3.9064,0.3236,27.298,23.79
O=CC12NC1CC1NC21,3.5834,0.2029,28.489,60.95
CC12CNC(=O)CC1O2,4.4022,0.2752,31.326,41.63
COC(C)C(C)C#N,3.8275,0.306,34.214,33.019999999999996
CC1CCCN=COC1,2.3011,0.2597,34.054,21.59
OC(C=O)C(=O)N1CC1,4.4977,0.2087,31.673,57.379999999999995
N=C1NC2CC(O1)C2=O,3.5835,0.188,27.881,62.18
C1OC11C2CCC1C=C2,1.9822,0.2586,28.827,12.53
COC1(CO)CN2CC12,2.7694,0.3033,34.037,32.47
CC1OC(C)C1O,0.2336,0.3035,28.584,29.46
N=C1OC23CCC12NC3,3.5901,0.2471,28.906,45.11
O=C1C2CNC1COC2,2.353,0.2098,28.248,38.33
C#CC12C3CC1CN2C3,1.7618,0.2351,29.567,3.24
NC1=C(O)C=CC(=N)O1,4.0676,0.1548,31.294,83.24
CC1(C)C2OCCOC12,0.7474,0.3052,34.184,18.46
C1CC11OC2=NCCC12,3.6844,0.2611,29.108,21.59
N=C1ON=CN1CC=O,1.3567,0.1871,28.162,71.88
CC1=C(F)C=NC(=N)N1,3.7078,0.147,29.464,52.53
CCCC1(C)COC1=N,2.2921,0.2927,36.74,33.08
OC1C2CC3COC1C23,2.5772,0.312,28.327,29.46
CCC12C(O)C1OC2C,1.8174,0.2954,35.882,29.46
OC1CC11CNC(=O)N1,4.5835,0.2929,31.565,61.36
C1CC(C1)C#CC=O,4.0298,0.2042,28.32,17.07
CC1C=CC2CC12CO,1.4729,0.2473,34.534,20.23
OC12CN3C4CC1C4C23,2.3132,0.2744,27.61,23.47
CC1(C)NC1C(=O)C=O,2.4604,0.1492,34.509,56.080000000000005
C1CN1C1CCC2NC12,2.2253,0.2878,31.254,24.950000000000003
N=COC1(CC1)C1OC1,2.1786,0.2675,32.422,45.61
CC12COC1CO2,1.4973,0.3044,23.778,18.46
CC1=CC(=[NH2+])O[C-]1C=O,5.3801,0.169,31.876,55.800000000000004
OCC(=O)C1CC(=O)N1,3.1925,0.2188,31.558,66.39999999999999
CC1OCC2OC2C1=O,2.7681,0.2024,29.897,38.83
OC12CC1C1CC(C1)C2,1.2204,0.3316,31.532,20.23
C1C2COCOC1C=C2,2.0037,0.2547,28.316,18.46
C1CCC(=O)C=C(C1)N,5.6211,0.1939,33.632,43.09
COC1C2C3C4C1C2N34,2.2906,0.3029,27.631,12.24
COCC(O)C(=O)C=O,3.3562,0.1609,34.313,63.6
CCC(C)CC1OC1C,1.7293,0.3452,40.512,12.53
CCC(O)C1OCC1C,1.1505,0.3042,38.238,29.46
N#CC12CCC1=CCO2,4.6989,0.2373,28.533,33.019999999999996
CC12C3C1C1=CC3C2=C1,0.9626,0.1509,27.194,0.0
Cc1ccc(cn1)C#N,4.4402,0.2092,28.3,36.68
c1cc([nH]c1CO)CO,1.4287,0.2261,33.442,56.25
OC1=NC=C2C3CC3N12,2.5077,0.2219,26.398,38.050000000000004
CC#CCC1(CCC1)O,1.6594,0.2913,37.046,20.23
CC(CC1CC1)C(N)=O,3.4444,0.2766,38.155,43.09
O=C1OCC2COCC12,4.4533,0.2735,26.811,35.53
CCC1CC2(CC12)C=O,3.2798,0.2264,34.323,17.07
C1C2C3COCC1C23,1.44,0.3227,25.093,9.23
c1cncnc1C#N,3.413,0.1918,21.261,49.57
OC(C#N)C1C2CC1O2,2.592,0.2583,29.885,53.25
CC12CC3C(C13)C2O,1.5935,0.3269,28.896,20.23
OCC12C3C4C(N14)C23O,3.0044,0.2694,29.977,43.47
CC(=NCC=O)OC,3.015,0.2229,32.068,38.66
NC(CC#N)C(N)C#N,4.8245,0.2697,35.066,99.62
C(COC(=O)CC#N)O,2.874,0.2659,32.727,70.32000000000001
CN=C1NC(=N)C(C)O1,0.2453,0.2435,33.047,57.47
C#CC(CCC#N)C#C,3.7209,0.2885,34.724,23.79
CCN(C=N)C(=O)C#C,2.1403,0.201,34.262,44.160000000000004
CCN=C1OCC2OC12,2.8348,0.2547,30.691,34.12
CC1C(O)CC1OC=N,3.9625,0.269,34.929,53.31
CCOC1CC(C1)OC,0.2658,0.3221,37.345,18.46
Cc1c(c(ccn1)O)F,1.4442,0.2364,29.435,33.120000000000005
CCC1OC1CO,2.0593,0.3411,28.582,32.76
O=C1C2CNC11COC21,3.9107,0.2139,26.869,38.33
C(C#N)NCC(=O)CO,3.9521,0.2115,33.903,73.12
CC12OC1CC2OC=O,5.0629,0.2668,31.238,38.83
CCCCN(C)C(=O)N,3.4928,0.2902,39.798,46.33
O=C1CN=CN2CCC12,3.2556,0.1888,28.023,32.67
OC1C(CC#N)C1C=O,2.8292,0.2204,32.192,61.089999999999996
NC(=O)C1C2OC=NC12,3.8001,0.2565,28.163,64.68
CN1CC(C1)(C=O)C#C,1.4997,0.1862,34.22,20.310000000000002
c1[nH]c(c(n1)O)C=O,2.6066,0.184,23.948,65.97999999999999
CC1CC11CCC(=O)O1,4.2997,0.274,32.061,26.3
CCC1=CCC2OC2C1,1.8189,0.2615,32.982,12.53
COC1CC2OC(=N)C12,3.6176,0.2811,30.65,42.31
C[NH+]=C(N)C#CC([O-])=O,15.7709,0.1249,34.729,80.12
C1COC(=O)C(=O)N1,6.7076,0.2097,24.554,55.400000000000006
CCCC1CC(CO)C1,1.2241,0.3382,39.239,20.23
CC(C)(C)CC1CO1,1.6563,0.3379,35.825,12.53
CCC1(C)COC(N)=N1,1.4311,0.2807,36.333,47.61
C(=O)Oc1[nH]c(=O)on1,2.4558,0.2227,25.744,85.19000000000001
OC1CC=CC11CN1,1.8604,0.2429,28.12,42.17
CC1(O)CCCCC=C1,1.0566,0.2489,36.829,20.23
CCC12CC(C)(C1)C2,0.0175,0.3754,33.022,0.0
CCOCC1CN=CO1,2.2905,0.2719,32.743,30.82
CNC(=N)C(C)(O)C#N,3.9984,0.2335,37.188,79.9
CCc1cn(cc1N)C,1.7965,0.2253,36.942,30.95
O=C1NC=CC(N1)C#C,3.0423,0.2194,30.4,41.13
CC12NC1C1(OC21)C#C,3.5336,0.2326,31.649,34.47
CC(O)C1CC1NC=O,4.3812,0.2762,35.821,49.33
CC12OC(=O)C1C2CO,3.8078,0.2608,32.136,46.53
CCCC(C)(NC)C#N,4.2191,0.2725,40.63,35.82
OCC12CNC1C(=O)O2,3.8375,0.2376,29.761,58.56
Cc1cc(co1)C=O,3.6352,0.187,26.066,30.21
CC1CC11CCC1=NO,1.0017,0.234,35.139,32.59
CC(O)C12C3C4C3N1C24,1.9548,0.2801,30.765,23.240000000000002
C1CC23OC12CC1NC31,1.775,0.3166,27.947,34.47
c1[nH]c(=NCC=O)on1,5.9776,0.2175,28.649,71.25
O=C1CC(N1)C1CC1,3.9604,0.2844,28.39,29.1
OC12CC3CC1C3C2=O,2.4158,0.227,28.432,37.3
Cc1nc(oc(=O)n1)N,5.7168,0.2113,29.825,82.01
CC1C=CC2=C1C=CN2,1.5015,0.1777,29.936,15.79
COC(C#C)C1(C)CN1,2.2958,0.2659,37.14,31.17
Cc1c([nH]c(=O)[nH]1)O,3.7422,0.2301,29.034,68.88
O=CC12CCC1OC2=O,3.5437,0.2197,27.952,43.370000000000005
Cc1cc(c(o1)O)OC,1.4519,0.2174,33.476,42.60000000000001
CC1(C)C(CO)C1C=O,3.2421,0.2245,38.044,37.3
O=C1C=CC2C(C#C)N12,4.209,0.19,27.911,20.08
CCCC12COC1CO2,1.483,0.3009,33.465,18.46
C1CNC(=O)C(=O)NC1,6.6777,0.2194,30.613,58.2
CC1CC2(C1)CCCC2,0.0816,0.3536,35.918,0.0
O=C1C2C3CC(=O)N1C23,5.806,0.2296,25.27,37.38
CC(C)C(O)C(=O)CO,1.7709,0.2342,38.888,57.53
C1OC23COC(C2)OC13,0.8264,0.3069,26.04,27.69
CC1(CN1C(=O)C#C)C,3.4672,0.2165,35.54,20.08
CN1CC(=NO)C1,0.896,0.2255,26.31,35.83
CC([NH3+])C[N-]C(=O)C#N,6.8572,0.2271,35.324,82.6
OC12CC1C=CCC=C2,1.4577,0.2316,32.335,20.23
Cc1cc(n(n1)C)NC,3.1707,0.2394,35.337,29.85
Cn1cncc1COC,4.1159,0.2435,32.501,27.05
CN=COc1ncno1,2.6729,0.2586,27.378,60.510000000000005
CC1CC2C3CC3C12,0.2526,0.3105,28.852,0.0
OC1CCC1(O)C1CO1,2.5919,0.3145,33.247,52.99
N#CCC1COCCO1,3.9407,0.2862,30.636,42.25
CCC1(C)OC(C)C1=O,1.1331,0.2186,37.373,26.3
OC1C2CN3C2C=CC13,1.9582,0.2185,27.724,23.47
C#CCCC#CC#C,0.4545,0.2295,31.223,0.0
OCC1(COC=N1)C#N,4.7159,0.2613,29.289,65.61
CCC1=CC(OC1)C#C,2.1408,0.2527,34.154,9.23
OC12CC3C1N3CC2=O,1.5199,0.2136,27.996,40.31
OCC1CC2=CC=NN12,3.0735,0.2629,28.395,38.050000000000004
OCC1(CC=O)CN1,3.4742,0.2113,29.807,59.239999999999995
CCCc1[nH]nc(n1)O,3.5142,0.246,32.201,61.8
Cc1cn(cc1CO)C,0.4862,0.2455,35.813,25.16
OC1C(C#C)C1C#C,1.0131,0.2639,30.895,20.23
CC12NC3C1NC23C,1.5507,0.2966,28.994,24.06
CC(=O)C(F)(F)F,2.3939,0.2279,23.371,17.07
CNC(=O)C(=N)NC=O,1.9592,0.2054,31.965,82.05000000000001
COC1C(=O)COC1=O,2.0768,0.1991,29.6,52.6
OCCC1=CC2NC2C1,2.7409,0.242,32.886,42.17
OC1C2C1C1OCCC21,2.0958,0.3079,30.294,29.46
CC(C=O)(C=O)C1CN1,1.6492,0.1892,34.138,56.08
C#Cc1c([nH]cn1)C#N,3.4804,0.1885,27.248,52.47
CC1CC=CNC(=O)N1,3.1425,0.229,32.479,41.13
CC(=O)N1CC(C1)(C)C,4.053,0.2684,37.572,20.310000000000002
COC12CC(C)(C1)OC2,1.3194,0.3149,34.21,18.46
CC12CC(C1)(C2)NC=O,3.4575,0.2758,33.459,29.1
CCc1c(cc(o1)C)O,1.7314,0.2155,35.17,33.370000000000005
CC#CC(C)C(C)=O,2.9967,0.2208,34.45,17.07
NC(=O)NC1CC1CO,3.524,0.2926,35.854,75.35000000000001
CC1=CCCCOC1,1.1351,0.2501,30.499,9.23
CCNc1c(onn1)C,4.3409,0.1843,33.023,50.95
C#CC(=O)C1=CCCC1,3.2062,0.1804,31.494,17.07
CC1CCOC1C(N)=O,3.1619,0.263,34.009,52.32
N=C1OC(=O)CC2OC12,3.4727,0.2514,26.615,62.68
Cc1cc(cc(n1)F)N,4.4365,0.2253,31.055,38.91
OC1C2NC(=O)COC12,3.3773,0.2482,29.178,58.56
CC1N2C(=O)C(O)C12C,3.0384,0.2226,34.21,40.31
CCNc1nc(no1)N,3.0201,0.2428,32.388,76.97
CN1C2C3OC(=N)C1C23,2.6623,0.2296,28.056,36.32
CCC1NC(=O)C=C1,4.3518,0.215,28.907,29.1
OC1CC2(CC3OC23)C1,1.4839,0.3202,31.595,32.76
CC1CC2OC(=N)OC12,4.2775,0.3081,29.666,42.31
CCCCC#CCC=O,2.8596,0.2185,37.765,17.07
CC1=CC2C3CC1C23C,0.4404,0.2348,32.841,0.0
CC(C)C(=O)C(=O)OC,1.2733,0.179,36.48,43.370000000000005
CC1C2OCC(C#C)C12,1.0294,0.2825,32.954,9.23
C1C=CNC(=O)CC1=O,4.3916,0.2063,29.469,46.17
CC12CC1C1C3CC1C23,0.214,0.3438,30.179,0.0
C(CO)COCCC=O,3.7088,0.2284,37.349,46.53
CCC(=O)C1CC(=O)N1,4.592,0.2226,33.308,46.17
CC(C)C(=O)C1(CC1)C,2.5366,0.2262,39.044,17.07
OC12C3OC(C13)C21CO1,0.9392,0.2867,27.973,41.99
CC1OCC2=C1C=NO2,2.0891,0.2298,27.534,35.260000000000005
CC12CC1(CO2)C1CO1,2.2941,0.3016,32.248,21.759999999999998
CC12CC=CC1(C)C2O,1.35,0.2453,35.968,20.23
CCCC12CC1CC2=O,2.9659,0.2311,34.569,17.07
CC1CC(=O)CCC1=O,0.2507,0.2159,32.598,34.14
COC1C2OC2C1=NO,2.5783,0.2357,31.283,54.349999999999994
ON=C1C2CC1(O)CO2,1.8706,0.2426,30.626,62.05000000000001
O=CC1(CCCO1)C#N,4.0179,0.2116,30.151,50.09
C#CCCC1CC1C#N,4.2458,0.2932,34.065,23.79
COC1C2OC1C2C=O,1.917,0.2007,30.667,35.53
C1c2c(non2)CO1,2.6132,0.2211,21.169,48.150000000000006
COCCc1cnon1,3.6438,0.2238,30.164,48.150000000000006
CC1CCNC(=O)C1=O,5.9796,0.1782,31.727,46.17
CCC12COC1=NCC2,3.7393,0.2587,31.871,21.59
NC(=O)C1OC1CCO,2.3147,0.2623,34.741,75.85000000000001
CCC(C)CCCC=O,2.8869,0.2289,40.869,17.07
C1CN2C1=NCC2=O,3.5259,0.23,23.779,32.67
CC1C2C1C(C=O)C2O,2.8956,0.2071,32.937,37.3
CC1CC(CC1C)C#C,0.9479,0.3063,37.795,0.0
c1c(nnn1C2CC2)O,3.3165,0.2236,28.993,50.94
CC1OCC(=O)NC1=O,1.9189,0.2312,29.994,55.4
N=C1OC(=O)C2OC12,2.1739,0.2384,21.933,62.68
CC12OC1(C)C1NC21,1.259,0.3153,29.119,34.47
CC(C)C(O)C(O)C#N,4.0776,0.2869,38.835,64.25
CC12OC1C1C(C=O)C21,4.3902,0.2283,30.607,29.6
Cn1c2c(n[nH]n2)nn1,3.9438,0.2029,24.381,72.28
CN1CC2CC12C(N)=O,3.305,0.2449,33.502,46.33
CC1NC1C1(O)CC1O,2.246,0.2984,36.015,62.400000000000006
C1OC11CN2C=NC=C12,3.6501,0.2485,25.847,30.35
O=CNC(C=O)C#C,2.1516,0.2133,28.602,46.17
CC1OC(C#N)C1(C)C,4.5633,0.2754,36.109,33.019999999999996
C#Cc1cnc(nc1)O,1.9381,0.1929,27.282,46.010000000000005
c1c(=O)[nH]cnc1O,3.922,0.195,23.252,65.98
CC1C2C3C1OC23C=O,4.716,0.2176,29.621,26.3
c1cc(cc(c1)F)CO,0.8011,0.2294,29.499,20.23
C1CC1OC(=O)N,2.3559,0.3212,25.817,52.32
CCCC#CCC#N,4.102,0.2885,31.92,23.79
OCC1C2OCCOC12,2.6901,0.2988,31.026,38.69
CC(=O)N1CCC1=O,2.0093,0.2288,27.702,37.38
OC1CC2NC2C2OC12,2.7377,0.31,29.622,54.7
CC1CCC(C)C1(C)C,0.1101,0.3562,41.501,0.0
CCOC1CCC2OC12,2.5826,0.3293,33.147,21.759999999999998
CC12NC1C(=N)OC2=O,3.609,0.2366,28.816,72.09
CC#CC1CN1C,1.5456,0.2611,28.223,3.01
CC#CC1(CCO1)C#C,1.9416,0.2522,34.327,9.23
CC1(CC2CN12)C#C,1.7884,0.2774,30.1,3.01
CN(CCC([O-])=O)C=[NH2+],8.6177,0.2378,35.13,68.96
CC(C)CC1(CC1)CO,1.296,0.3338,40.994,20.23
CCc1cnc(=O)[nH]n1,4.7621,0.1701,29.358,58.64
CC12COC(=O)CC1N2,3.6941,0.2622,30.812,48.24
CC1=CC2C3COC2C13,1.4126,0.2314,29.002,9.23
COC(C#N)C(C)N,4.3617,0.2804,33.927,59.03999999999999
CC12C3C1C1C2C3C1=O,3.4226,0.2152,28.064,17.07
CCCC(O)CCO,0.2259,0.3287,37.296,40.46
CN1C2C(O)C2(N)C1=O,5.4507,0.2256,33.622,66.56
CC12C=CCC11CC2C1,0.2936,0.2559,31.27,0.0
CC1C2N1CCOC2=N,2.5441,0.2438,31.079,36.09
OCCC(O)(C=O)C#C,2.5746,0.2145,37.148,57.53
CC(C1CO1)C1(C)CO1,2.1252,0.3443,35.833,25.06
c1nc2n(n1)cno2,2.2108,0.2344,18.279,56.22
